,period,region,technology,cost
5662,1990,LAM,Motorcycle (>250cc),0.0987233089491354
5663,2005,LAM,Motorcycle (>250cc),0.0991426292410759
5664,2005,LAM,Motorcycle (>250cc),0.0989656990150991
5665,2010,LAM,Motorcycle (>250cc),0.098239572970959
5666,2010,LAM,Motorcycle (>250cc),0.10175109283828301
5667,2015,LAM,Motorcycle (>250cc),0.112016353520578
5668,2015,LAM,Motorcycle (>250cc),0.117004759796139
5669,2020,LAM,Motorcycle (>250cc),0.12579313407019801
5670,2020,LAM,Motorcycle (>250cc),0.132258426753995
5671,2025,LAM,Motorcycle (>250cc),0.139569914619817
5672,2025,LAM,Motorcycle (>250cc),0.14751209371185
5673,2030,LAM,Motorcycle (>250cc),0.153346695169436
5674,2030,LAM,Motorcycle (>250cc),0.162765760669706
5675,2035,LAM,Motorcycle (>250cc),0.167123475719056
5676,2035,LAM,Motorcycle (>250cc),0.17801942762756198
5677,2040,LAM,Motorcycle (>250cc),0.18090025626867498
5678,2040,LAM,Motorcycle (>250cc),0.193273094585418
5679,2045,LAM,Motorcycle (>250cc),0.194677036818295
5680,2045,LAM,Motorcycle (>250cc),0.20852676154327401
5681,2050,LAM,Motorcycle (>250cc),0.208453817367914
5682,2050,LAM,Motorcycle (>250cc),0.223780428501129
5683,2055,LAM,Motorcycle (>250cc),0.22223059791753302
5684,2055,LAM,Motorcycle (>250cc),0.23903409545898496
5685,2060,LAM,Motorcycle (>250cc),0.236007378467153
5686,2060,LAM,Motorcycle (>250cc),0.25428776241684103
5687,2070,LAM,Motorcycle (>250cc),0.233887127901374
5688,2070,LAM,Motorcycle (>250cc),0.253489337165348
5689,2080,LAM,Motorcycle (>250cc),0.23181099776822303
5690,2080,LAM,Motorcycle (>250cc),0.252732045743596
5691,2090,LAM,Motorcycle (>250cc),0.229665153040601
5692,2090,LAM,Motorcycle (>250cc),0.251886133256061
5693,2100,LAM,Motorcycle (>250cc),0.228080365182545
5694,2100,LAM,Motorcycle (>250cc),0.250891020742079
5695,1990,LAM,Passenger Rail_tmp_vehicletype,0.150999279893768
5696,1990,LAM,Passenger Rail_tmp_vehicletype,0.198390875252145
5697,2005,LAM,Passenger Rail_tmp_vehicletype,0.15115382803801802
5698,2005,LAM,Passenger Rail_tmp_vehicletype,0.19894218176197898
5699,2010,LAM,Passenger Rail_tmp_vehicletype,0.13676864634728
5700,2010,LAM,Passenger Rail_tmp_vehicletype,0.18018173282543104
5701,2015,LAM,Passenger Rail_tmp_vehicletype,0.14320093387237803
5702,2015,LAM,Passenger Rail_tmp_vehicletype,0.19480424021056
5703,2020,LAM,Passenger Rail_tmp_vehicletype,0.14963322139747598
5704,2020,LAM,Passenger Rail_tmp_vehicletype,0.20942674759569
5705,2025,LAM,Passenger Rail_tmp_vehicletype,0.156065508922574
5706,2025,LAM,Passenger Rail_tmp_vehicletype,0.22404925498081896
5707,2030,LAM,Passenger Rail_tmp_vehicletype,0.162497796447672
5708,2030,LAM,Passenger Rail_tmp_vehicletype,0.23867176236594898
5709,2035,LAM,Passenger Rail_tmp_vehicletype,0.16893008397276998
5710,2035,LAM,Passenger Rail_tmp_vehicletype,0.253294269751078
5711,2040,LAM,Passenger Rail_tmp_vehicletype,0.175362371497868
5712,2040,LAM,Passenger Rail_tmp_vehicletype,0.267916777136208
5713,2045,LAM,Passenger Rail_tmp_vehicletype,0.181794659022966
5714,2045,LAM,Passenger Rail_tmp_vehicletype,0.28253928452133803
5715,2050,LAM,Passenger Rail_tmp_vehicletype,0.188226946548064
5716,2050,LAM,Passenger Rail_tmp_vehicletype,0.29716179190646697
5717,2055,LAM,Passenger Rail_tmp_vehicletype,0.194659234073162
5718,2055,LAM,Passenger Rail_tmp_vehicletype,0.31178429929159696
5719,2060,LAM,Passenger Rail_tmp_vehicletype,0.20109152159826
5720,2060,LAM,Passenger Rail_tmp_vehicletype,0.326406806676726
5721,2070,LAM,Passenger Rail_tmp_vehicletype,0.20143244996687
5722,2070,LAM,Passenger Rail_tmp_vehicletype,0.327059151601648
5723,2080,LAM,Passenger Rail_tmp_vehicletype,0.201699266673971
5724,2080,LAM,Passenger Rail_tmp_vehicletype,0.327565553964587
5725,2090,LAM,Passenger Rail_tmp_vehicletype,0.201586334987434
5726,2090,LAM,Passenger Rail_tmp_vehicletype,0.327443768507854
5727,2100,LAM,Passenger Rail_tmp_vehicletype,0.201166715289347
5728,2100,LAM,Passenger Rail_tmp_vehicletype,0.326818541271818
5729,1990,LAM,Subcompact Car,0.180784579631745
5730,1990,LAM,Subcompact Car,0.309104231068207
5731,1990,LAM,Subcompact Car,0.119262749705761
5732,1990,LAM,Subcompact Car,0.099942948179161
5733,1990,LAM,Subcompact Car,0.10781729104421399
5734,2005,LAM,Subcompact Car,0.182006478801506
5735,2005,LAM,Subcompact Car,0.31146809703948103
5736,2005,LAM,Subcompact Car,0.119932598001169
5737,2005,LAM,Subcompact Car,0.100503785909653
5738,2005,LAM,Subcompact Car,0.108449418465313
5739,2010,LAM,Subcompact Car,0.16386903045659
5740,2010,LAM,Subcompact Car,0.24874553556661602
5741,2010,LAM,Subcompact Car,0.11919171599878099
5742,2010,LAM,Subcompact Car,0.102368242128646
5743,2010,LAM,Subcompact Car,0.110233166938103
5744,2015,LAM,Subcompact Car,0.168053659826653
5745,2015,LAM,Subcompact Car,0.250354546156228
5746,2015,LAM,Subcompact Car,0.127351258723807
5747,2015,LAM,Subcompact Car,0.111011965008099
5748,2015,LAM,Subcompact Car,0.117876114396971
5749,2020,LAM,Subcompact Car,0.172238289196716
5750,2020,LAM,Subcompact Car,0.25196355674584003
5751,2020,LAM,Subcompact Car,0.135510801448834
5752,2020,LAM,Subcompact Car,0.11965568788755301
5753,2020,LAM,Subcompact Car,0.125519061855839
5754,2025,LAM,Subcompact Car,0.17642291856678002
5755,2025,LAM,Subcompact Car,0.25357256733545297
5756,2025,LAM,Subcompact Car,0.14367034417386
5757,2025,LAM,Subcompact Car,0.128299410767006
5758,2025,LAM,Subcompact Car,0.133162009314708
5759,2030,LAM,Subcompact Car,0.180607547936843
5760,2030,LAM,Subcompact Car,0.255181577925065
5761,2030,LAM,Subcompact Car,0.151829886898887
5762,2030,LAM,Subcompact Car,0.136943133646459
5763,2030,LAM,Subcompact Car,0.140804956773576
5764,2035,LAM,Subcompact Car,0.18479217730690603
5765,2035,LAM,Subcompact Car,0.256790588514677
5766,2035,LAM,Subcompact Car,0.15998942962391402
5767,2035,LAM,Subcompact Car,0.145586856525913
5768,2035,LAM,Subcompact Car,0.148447904232444
5769,2040,LAM,Subcompact Car,0.188976806676969
5770,2040,LAM,Subcompact Car,0.25839959910428895
5771,2040,LAM,Subcompact Car,0.16814897234894
5772,2040,LAM,Subcompact Car,0.154230579405366
5773,2040,LAM,Subcompact Car,0.15609085169131198
5774,2045,LAM,Subcompact Car,0.19316143604703198
5775,2045,LAM,Subcompact Car,0.260008609693902
5776,2045,LAM,Subcompact Car,0.17630851507396697
5777,2045,LAM,Subcompact Car,0.16287430228482
5778,2045,LAM,Subcompact Car,0.16373379915018
5779,2050,LAM,Subcompact Car,0.197346065417095
5780,2050,LAM,Subcompact Car,0.261617620283514
5781,2050,LAM,Subcompact Car,0.18446805779899303
5782,2050,LAM,Subcompact Car,0.171518025164273
5783,2050,LAM,Subcompact Car,0.17137674660904903
5784,2055,LAM,Subcompact Car,0.20153069478715804
5785,2055,LAM,Subcompact Car,0.26322663087312603
5786,2055,LAM,Subcompact Car,0.19262760052401998
5787,2055,LAM,Subcompact Car,0.180161748043726
5788,2055,LAM,Subcompact Car,0.17901969406791698
5789,2060,LAM,Subcompact Car,0.205715324157222
5790,2060,LAM,Subcompact Car,0.264835641462739
5791,2060,LAM,Subcompact Car,0.20078714324904698
5792,2060,LAM,Subcompact Car,0.18880547092317998
5793,2060,LAM,Subcompact Car,0.186662641526785
5794,2070,LAM,Subcompact Car,0.203661901097257
5795,2070,LAM,Subcompact Car,0.264452270298131
5796,2070,LAM,Subcompact Car,0.199786142319513
5797,2070,LAM,Subcompact Car,0.18870579880062602
5798,2070,LAM,Subcompact Car,0.186001472826792
5799,2080,LAM,Subcompact Car,0.20172919848376603
5800,2080,LAM,Subcompact Car,0.264062481103141
5801,2080,LAM,Subcompact Car,0.19883415919587002
5802,2080,LAM,Subcompact Car,0.188654577064173
5803,2080,LAM,Subcompact Car,0.185402227175745
5804,2090,LAM,Subcompact Car,0.19988194175320997
5805,2090,LAM,Subcompact Car,0.263634166351734
5806,2090,LAM,Subcompact Car,0.197910175330472
5807,2090,LAM,Subcompact Car,0.188629784145042
